2025-03-02 13:54:53,450 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:54:57,324 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:54:57,329 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:54:57,329 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:54:59,439 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:55:04,454 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:55:09,474 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:55:12,233 DEBUG   SenderThread:59766 [sender.py:send():379] send: stats
2025-03-02 13:55:12,325 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:55:12,330 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:55:12,330 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:55:14,574 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:55:19,596 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:55:24,616 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:55:27,327 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:55:27,331 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:55:27,331 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:55:30,492 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:55:35,505 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:55:40,517 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:55:42,236 DEBUG   SenderThread:59766 [sender.py:send():379] send: stats
2025-03-02 13:55:42,328 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
